tanggal,tahun,bulan,week,nama_provinsi,nama_kota,nama_kecamatan,hospitalized,self_isolation,recovered,recovered_delta,total_deaths,total_deaths_delta,total_cases,total_cases_delta,recovery_rate,mortality_rate
2021-07-10,2021,July,2,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,548,1279,11997,1775,205,19,14029,1552,0.21821058949780825,3.7286964113570635E-3
2021-07-10,2021,July,2,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,322,1898,8444,1146,198,17,10862,1905,0.17699337637293536,4.1502473379726674E-3
2021-07-10,2021,July,2,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,496,1736,10899,1428,219,28,13350,1814,0.21355513754996472,4.2910886433106046E-3
2021-07-10,2021,July,2,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,647,1836,13642,1759,250,19,16375,2184,0.166094431051696,3.0438064626098814E-3
2021-07-10,2021,July,2,DKI JAKARTA,JAKARTA UTARA,CILINCING,661,1455,10683,1431,231,30,13030,2093,0.17910973258445803,3.8729147455780033E-3
2021-07-10,2021,July,2,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,330,1106,8196,1127,129,10,9761,1247,0.16509215429549803,2.5984489878134757E-3
2021-07-10,2021,July,2,DKI JAKARTA,JAKARTA UTARA,KOJA,554,1600,11223,1544,221,18,13598,1858,0.20354383546737279,4.0081250680111718E-3
2021-07-10,2021,July,2,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,316,1426,7459,1114,115,14,9316,1534,8.5464503414455287E-2,1.3176589211237912E-3
2021-07-10,2021,July,2,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,835,1370,11912,1870,150,5,14267,1840,0.14713438735177867,1.8527667984189723E-3
2021-07-10,2021,July,2,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,682,2767,16532,2002,312,27,20293,2651,0.1746258093819649,3.2956237918686819E-3
2021-07-10,2021,July,2,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,3,241,259,16,6,3,509,186,6.1301775147928991E-2,1.4201183431952662E-3
2021-07-10,2021,July,2,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,12,57,383,29,5,0,457,57,0.10156457173163617,1.3259082471492973E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,930,2240,21760,2681,443,23,25373,2557,0.22209067341648125,4.5214231766314891E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,742,1899,14033,2000,231,20,16905,2187,0.20187009997842192,3.3230238078112637E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA BARAT,KALI DERES,647,1774,13042,1739,220,9,15683,2131,0.19131582807686665,3.2272260525157692E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,623,2192,16279,1817,268,21,19362,2060,0.1970799384995339,3.2445127782956625E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,537,2316,14566,1762,189,9,17608,1967,0.209812168702466,2.7224014749942381E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA BARAT,PALMERAH,413,1440,12066,1501,237,4,14156,1331,0.19064321941508272,3.7446082381381238E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,349,903,6268,959,100,6,7620,898,0.18315168161762557,0.00292201151272536
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA BARAT,TAMBORA,617,1371,10235,1465,175,5,12398,1589,0.19957880779205583,3.4124368699179064E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,563,767,7612,842,120,4,9062,1305,0.17156122517974262,2.7045910432959949E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,195,1010,6250,824,99,7,7554,803,0.16127783655458933,2.5546409310246948E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,535,484,6570,887,119,-1,7708,1002,0.17882416984213392,3.2389765922700054E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,434,1883,14733,1433,265,17,17315,1910,0.18831002837495847,0.0033871008972622
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA PUSAT,MENTENG,149,662,4707,480,96,3,5614,621,0.15361268846681025,3.1329547679655374E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,537,723,6374,875,116,7,7750,1052,0.16037237388350736,2.918606113976601E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA PUSAT,SENEN,251,1010,6946,854,124,-3,8331,918,0.17513426287789011,3.1264970626055824E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,212,985,8544,836,163,13,9904,914,0.1688103846837769,3.2205164681010806E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,380,2060,12030,1245,189,13,14659,2081,0.14513035190792728,2.2801027855858897E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,467,4067,17250,1953,289,17,22073,4062,0.20458265139116202,3.4275006522925117E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,267,1457,10059,1258,139,12,11922,1231,0.15410895943130284,2.1295501899742616E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,515,2194,14195,1461,247,-3,17151,2317,0.18397076167394602,3.2011819748830337E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,168,1277,8457,1016,125,1,10027,1108,0.19180350176902838,2.8349814025219995E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,280,1811,10125,1483,143,-2,12359,1568,0.20654413414659023,2.9171171538728302E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,516,2645,16653,1820,310,25,20124,2757,0.19713758079409049,3.6697682127045006E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,349,2143,11140,1222,167,-1,13799,2306,0.16743067558427896,2.5099571654016682E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,265,1216,8435,1011,135,8,10051,1008,0.15383633346099834,2.4621108497018111E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA SELATAN,TEBET,336,2075,12059,1499,197,10,14667,1743,0.18387667347747857,3.0038730139367508E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,672,1796,17072,1904,289,11,19829,1935,0.2165865293125103,3.6664425358080765E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,403,3627,17381,2734,185,11,21596,2908,0.21281988490265705,2.2652136647483777E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,413,2846,15533,2328,265,22,19057,2317,0.1997813504823151,3.4083601286173633E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,789,2950,20654,2137,423,21,24816,3134,0.20538164750805457,4.2062765999761349E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,395,2644,13768,1746,254,9,17061,2453,0.21811384123061325,4.0238898658175306E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,487,2357,15624,1890,287,13,18755,2144,0.21365277321956022,3.9246253145170116E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,485,1269,13311,1314,220,15,15285,1256,0.2283542914000446,3.7741675387281057E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,321,1836,9955,1511,189,-9,12301,1439,0.19522670222780045,3.7064637590210228E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,428,1928,12494,1595,225,6,15075,1725,0.22779732710996042,4.1023210020602763E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,650,2370,15373,1731,265,15,18658,2283,0.17510906584957456,3.018532651410737E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA UTARA,CILINCING,546,1612,12436,1753,230,-1,14824,1794,0.19366794885770794,3.5818292246118386E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,304,1120,9281,1085,136,7,10841,1080,0.17533485727240097,2.5692857007915668E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA UTARA,KOJA,510,1577,12861,1638,229,8,15177,1579,0.2176215777183661,3.8749196250296119E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,326,1225,8706,1247,123,8,10380,1064,9.4162691845939187E-2,1.3303481618482105E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,766,1597,13560,1648,176,26,16099,1832,0.15712630359212051,2.0393974507531866E-3
2021-07-17,2021,July,3,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,718,2453,19109,2577,336,24,22616,2323,0.19016957923649536,3.3438159308944709E-3
2021-07-17,2021,July,3,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,1,177,412,153,6,0,596,87,9.2751013057181447E-2,1.3507429085997298E-3
2021-07-17,2021,July,3,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,9,86,428,45,6,1,529,72,0.10745669093648004,1.5064022093899071E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,600,1397,24230,2470,484,41,26711,1338,0.23651022957988443,4.7243479618928625E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,480,1053,16168,2135,254,23,17955,1050,0.22241787266824409,3.4941946844219448E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA BARAT,KALI DERES,407,1079,14946,1904,257,37,16689,1006,0.20867015706806283,3.5881326352530541E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,471,1396,18437,2158,299,31,20603,1241,0.21264056282797994,3.448474713107664E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,401,1460,16729,2163,227,38,18817,1209,0.22839160648217674,3.0991030349365846E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA BARAT,PALMERAH,301,931,13478,1412,268,31,14978,822,0.20571446014835618,4.0904789523489729E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,203,527,7322,1054,109,9,8161,541,0.20360380401534953,3.0309771425393469E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA BARAT,TAMBORA,369,813,11862,1627,201,26,13245,847,0.21919580161135338,3.7142434769753862E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,500,502,8586,974,140,20,9728,666,0.1856231758728786,3.0266998162360825E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,167,532,7197,947,108,9,8004,450,0.17800257222002375,2.671151563118322E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,146,552,7356,786,143,24,8197,489,0.19196743130039928,3.731830162582531E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,336,1249,16439,1706,297,32,18321,1006,0.20153489683580772,3.6410891392563353E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA PUSAT,MENTENG,97,460,5352,645,103,7,6012,398,0.16517498919819765,3.1788161224615766E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,281,555,7398,1024,142,26,8376,626,0.17568273569223464,3.3721206364284019E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA PUSAT,SENEN,170,500,8034,1088,144,20,8848,517,0.19457967013005886,3.487611712562668E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,180,574,9438,894,190,27,10382,478,0.17960721625941997,3.6157417979751846E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,333,1236,13968,1938,215,26,15752,1093,0.16177526580343285,2.4900975191679601E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,494,2117,20980,3730,332,43,23923,1850,0.23666369614998478,3.7451071078071947E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,240,913,11348,1289,150,11,12651,729,0.16643933060530058,2.2000264003168039E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,397,1406,16353,2158,288,41,18444,1293,0.20079073707992093,3.5362155126898568E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,128,893,9481,1024,148,23,10650,623,0.20611317637339943,3.2174612491575904E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,210,1200,11651,1526,178,35,13239,880,0.22585585236304423,3.4505485984569458E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,334,1583,19286,2633,352,42,21555,1431,0.21765529071867101,3.9725532683279165E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,265,1175,13143,2003,195,28,14778,979,0.18912696242787044,2.806038018217662E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,217,726,9609,1174,156,21,10708,657,0.16745377550842583,2.7185751877733823E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA SELATAN,TEBET,272,1279,13901,1842,227,30,15679,1012,0.20239949913367597,3.3051353358279582E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,448,1224,18940,1868,328,39,20940,1111,0.22984879007791073,3.9804859105361523E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,296,2332,20271,2890,214,29,23113,1517,0.23523336505210388,2.4833476454615079E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,325,1846,17859,2326,302,37,20332,1275,0.21976791405682783,3.7163284643687779E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,564,2266,23372,2718,484,61,26686,1870,0.21999454061126328,4.5557657733977163E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,247,1594,15993,2225,311,57,18145,1084,0.24025417999909865,4.6719846170024185E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,293,1785,17642,2018,336,49,20056,1301,0.22792692695279193,4.340973101470246E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,377,1014,14614,1303,239,19,16244,959,0.23872843700993204,3.9042080501829586E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,270,1139,11550,1595,219,30,13178,877,0.21522006484552603,4.080796034733351E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,299,1329,14278,1784,261,36,16167,1092,0.24765406830520528,4.5270844535410127E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,519,1534,17761,2388,315,50,20129,1471,0.19227063599458727,3.4100135317997292E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA UTARA,CILINCING,362,1170,14078,1642,283,53,15893,1069,0.20871447421090866,4.1956383152214199E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,236,849,10452,1171,154,18,11691,850,0.18780658724597057,2.7671464251702513E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA UTARA,KOJA,337,976,14500,1639,284,55,16097,920,0.23360345410900421,4.5754055839280824E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,229,631,10069,1363,139,16,11068,688,0.10554949893077278,1.4570841544718856E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,525,1000,15558,1998,190,14,17273,1174,0.17198761883705505,2.1003758567322574E-3
2021-07-24,2021,July,4,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,491,1436,21747,2638,357,21,24031,1415,0.20622457398082558,3.3853944411254304E-3
2021-07-24,2021,July,4,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,69,563,151,4,-2,636,40,0.1239815018718344,8.8086324598106143E-4
2021-07-24,2021,July,4,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,5,47,508,80,5,-1,565,36,0.1240234375,0.001220703125
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,250,199,26458,2228,512,28,27419,708,0.2472848944800643,4.7853150643961343E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,234,140,17871,1703,269,15,18514,559,0.23587097114800834,3.5504051949423222E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA BARAT,KALI DERES,118,142,16647,1701,277,20,17184,495,0.22141384584691096,3.6842455276983443E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,246,184,20508,2071,321,22,21259,656,0.22745724362813602,3.5602582019032408E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,161,179,18798,2069,255,28,19393,576,0.24626953662339024,3.3407134715908345E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA BARAT,PALMERAH,112,103,14813,1335,293,25,15321,343,0.2193348732527837,4.3384269130537787E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,124,46,8148,826,118,9,8436,275,0.21719312275089964,3.1454085032653605E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA BARAT,TAMBORA,168,66,13188,1326,217,16,13639,394,0.23323842031728065,3.8377871708257434E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,179,54,9618,1032,147,7,9998,270,0.20234363494835167,3.0925883070708773E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,83,51,7951,754,116,8,8201,197,0.18689765408302383,2.726717126604297E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,62,48,8125,769,148,5,8383,186,0.20554009612952187,3.7439919048823677E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,143,174,18214,1775,333,36,18864,543,0.21367651716896799,3.9065707816660997E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA PUSAT,MENTENG,52,46,5976,624,113,10,6187,175,0.17775133848899466,3.3610945865556216E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,124,56,8299,901,151,9,8630,254,0.18837816365906254,3.4275337646124163E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA PUSAT,SENEN,83,50,8762,728,154,10,9049,201,0.20634920634920634,3.6267721727662378E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,67,72,10291,853,204,14,10634,252,0.18888460620744085,3.7442872088541382E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,166,312,15835,1867,228,13,16541,789,0.17582917864955197,2.5316736805871707E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,193,365,24027,3047,366,34,24951,1028,0.25989745586708202,3.958982346832814E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,128,194,12665,1317,162,12,13149,498,0.17906375037113489,2.2904324958644968E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,162,248,18397,2044,312,24,19119,675,0.21632840243644316,3.6687754286117446E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,79,151,10584,1103,167,19,10981,331,0.22286797220467466,3.5165297957464731E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,103,182,13233,1582,200,22,13718,479,0.2463878751768824,3.7238400238325761E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,168,307,21527,2241,375,23,22377,822,0.23319070573579592,4.0621784108758061E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,128,223,14853,1710,219,24,15423,645,0.20574586859857877,3.0336191492014242E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,103,127,10642,1033,169,13,11041,333,0.17829678154371975,2.8314373314122002E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA SELATAN,TEBET,121,253,15596,1695,248,21,16218,539,0.21755991406969283,3.4595318472226098E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,215,297,20799,1859,360,32,21671,731,0.24153989083730112,4.1806991057949132E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,169,395,23086,2815,238,24,23888,775,0.25715972508437951,2.6511311864369021E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,169,430,20179,2320,325,23,21103,771,0.23810029498525073,3.8348082595870206E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,257,539,26534,3162,536,52,27866,1180,0.23844570853440453,4.8167219331589966E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,103,236,17973,1980,339,28,18651,506,0.25912256167010278,4.8874727873012211E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,128,291,19876,2234,368,32,20663,607,0.2465790812212339,4.5653603285074496E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,154,225,16114,1500,265,26,16758,514,0.25247555778390574,4.1520431185760841E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,87,143,13100,1550,243,24,13573,395,0.23464507693134393,4.3525766178867612E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,117,335,16012,1734,294,33,16758,591,0.26589173032215213,4.8820989704417136E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,227,257,19991,2230,353,38,20828,699,0.20690761555817758,3.6535635181850173E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA UTARA,CILINCING,187,204,15709,1631,315,32,16415,522,0.22259536360029472,4.4635266111205576E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,87,130,11659,1207,173,19,12049,358,0.201528010647676,2.9903375797279311E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA UTARA,KOJA,165,109,15924,1424,310,26,16508,411,0.24359798072510325,4.7422364999235127E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,115,192,11154,1085,146,7,11607,539,0.11233307148468186,1.4703808890768827E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,246,108,17245,1687,206,16,17805,532,0.18374283461546659,2.1948984593091396E-3
2021-07-31,2021,July,5,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,198,247,23831,2084,385,28,24661,630,0.21758502624971468,3.5151791828349692E-3
2021-07-31,2021,July,5,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,1,13,644,81,7,3,665,29,0.13972662182686049,1.5187676285528314E-3
2021-07-31,2021,July,5,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,4,6,570,62,6,1,586,21,0.13487931850449597,1.419782300047326E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,96,149,27027,569,525,13,27797,378,0.24387096774193548,4.7371982855853824E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,73,66,18287,416,283,14,18709,195,0.23280120175170588,3.6027090335064671E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA BARAT,KALI DERES,47,134,17058,411,289,12,17528,344,0.21796575517505751,3.692818809097879E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,75,109,21017,509,339,18,21540,281,0.2247014422717116,3.6243892529909229E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,83,130,19208,410,272,17,19693,300,0.24246096363338004,3.4334330543668978E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA BARAT,PALMERAH,59,48,15053,240,305,12,15465,144,0.21622281593840673,4.3810508776465857E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,29,38,8353,205,126,8,8546,110,0.21488474994854909,3.2414076970570076E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA BARAT,TAMBORA,41,55,13474,286,228,11,13798,159,0.22938372488934286,3.881511746680286E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,33,81,9878,260,160,13,10152,154,0.20035291970062674,3.2452386264527513E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,29,36,8126,175,121,5,8312,111,0.18380872672985138,2.7369992535456579E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,22,56,8268,143,153,5,8499,116,0.20230987569736714,3.7437603993344427E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,64,148,18622,408,351,18,19185,321,0.21000045108033741,3.9582299607560109E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA PUSAT,MENTENG,22,39,6098,122,117,4,6276,89,0.17457772688233611,3.3495562553678788E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,32,38,8530,231,157,6,8757,127,0.18471999653514662,3.3998873922647149E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA PUSAT,SENEN,33,45,8905,143,160,6,9143,94,0.20381771989654621,3.6620814355359226E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,39,59,10463,172,214,10,10775,141,0.18635011665805831,3.8114235845192086E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,77,207,16454,619,242,14,16980,439,0.17493833460916899,2.5729352726035553E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,147,264,24806,779,383,17,25600,649,0.25755876733948002,3.9766591909627044E-3
2021-08-07,2021,August,1,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,51,114,13033,368,174,12,13372,223,0.17775019775783529,2.3730940236218324E-3
